,Unnamed: 0_x,Unnamed: 0.1,Unnamed: 0.1.1,song_id,song,year,artist,genre,lyrics,video_path,path,video_length,scene_count,frame_count,mot_int_mean,mot_int_std,lighting_met,light_mean,sat_met,sat_mean,col_en,colness,Unnamed: 0_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49
159,400,400,46820,78592,left-behind,2008,css,Electronic,Baby you've got me thinking 'Bout the place I left behind A suitcase in Helsinky Full of things I wanna set on fire set on fire The real is that you been lying And no matter how hard I try I won't be able to forget this Cause this is very deep inside What I left behind What I left behind Left behind What I left behind So I'ma fly back to Helsinky And even stay there for a while Gonna get my things back Gonna get some fun gonna drink till I pass out I'm gonna get on to the table And dance my ass off till I die I'm gonna hopefully forget you And quit those nightmares I've been having Every night every day It's the same so hard to explain A million pounds won't be enough To make me step back at your face That's what I left behind Left behind What I left behind Left behind Left behind What I left behind Left behind Baby you've got me thinking Baby you've got me thinking Baby you've got me thinking About the place I left behind A suitcase in Helsinky Full of things I wanna set on fire I'm gonna jump on to the table And dance my ass off till I die And I'm gonna hopefully forget you And quit those nightmares I've been having That's what I left behind,https://www.youtube.com/watch?v=vIhJC2-UNZA,vids/CSS - Left Behind - Official Video.mp4,212,49,6380,0.14583979910092,0.0998230078861719,746572.5086206896,111.63790664797216,-591910.1672413793,223.94489795176983,1490.4710928866884,13.71877626620742,78592,0.0019970195902196163,0.00044696796460431834,0.0017500440055849057,0.001279423023865909,0.001007323268185177,0.0004324560446598621,0.0009629897827288904,0.026301593820078666,0.0007537052012714603,0.0019222430371890016,0.00015617415514897553,0.06391142832221443,0.001681267078670172,0.001018881868901527,0.0011672472529660454,0.0009661682734214551,0.0005475522015722542,0.0006930314551143181,0.05235878466509496,0.04027394333087182,0.00041630818175745316,0.00021229526537980433,0.0010688010851485127,0.0270537147142337,0.20240171742878596,0.0014613754026318426,0.0009306926534975184,0.001212997077495437,0.0005754556289679443,0.0011871296691111722,0.0009438503383275927,0.00018343156521305375,0.0008522842764110488,0.00018287641067837645,0.026128970214636237,0.0018994323746750574,0.014476163345959,0.0012372065278017218,0.05171293608551162,0.038491471362349663,0.0004114673044192149,0.002656243786311016,0.0019482334317690178,0.0011511634238090974,0.07622611918656885,0.0001329850218319871,0.25331064041410745,0.0010824327427480412,0.08949634699237917,0.001327013745119838
160,401,401,69774,118222,gyal-you-a-party-animal,2016,charly-black,Electronic,My girl come flip it like a Flipagram Flip it like a Flipagram Make ya bumpa flip like a Flipagram Flip it like a Flipagram Flip it like a Flipagram Gyal wine up pon mi body gyal Wine like its a carnival Gyal me love the way how you wine for me Gyal your wine is so emotional So wine up pon mi body gyal Me want you come wine your waistline for me Baby you bubblin you bubblin you bubblin baby Gyal you a party animal Gyal you active no you no lazy Gyal you a party animal To how you wine you drive me crazy Gyal you a party animal You wine so good you just so good Gyal me love how you party She took one shot two shot three shot four After 9 minutes she come back for more She take of her shoes and pon di dancefloor And she start to broke out broke out like a sore Then she approach me just like a cure Me know that she like me tonight me a score She sexy she beautiful and she pure Gyal a you me adore Gyal wine up pon mi body gyal Wine just a carnival Gyal me love the way how you wine for me Gyal your wine is so emotional So wine up pon mi body gyal Me want you come wine your waistline for me Baby you bubblin you bubblin you bubblin baby Gyal you a party animal To how you wine you drive me crazy Gyal you a party animal Gyal you active no you no lazy Gyal you a party animal You dance so good you just so good Gyal me love how you party Gyal ya ting bubbly bubbly bubbly Mi na know where ya from but ya ting bubbly God a send ya fa meet me tonight Mi a follow you morning all day No worry bout your friends they are with my friends After the club a party pon mi ends So gyal just flip it like a Flipagram flip it like a Flipagram Right this moment Wine up pon mi body gyal Wine just like a carnival Gyal me love the way how you wine for me Gyal your wine is so emotional So wine up pon mi body gyal Me want you come wine your waistline for me Baby you bubblin you bubblin you bubblin baby Gyal you a party animal Gyal you active no you no lazy Gyal you a party animal To how you wine you drive me crazy Gyal you a party animal You just so good you wine so good Gyal me love how you Wine up pon me body gyal Wine just like a carnival Gyal me love the way that you wine for me Emotional Body gyal Mi want you come wine your waistline for me Bubblin you bubblin you bubblin baby Gyal you a party animal Gyal you a party animal Gyal you a party animal,https://www.youtube.com/watch?v=K71gPNn52vE,vids/Charly Black - Gyal You A Party Animal (Official Video).mp4,226,196,5651,0.1845027652202856,0.1152599800402524,-566052.3583436561,98.95214625545628,122453.25694567336,172.80193193974398,360.1777536383136,30.0219828452565,118222,0.0006521301007639899,0.00014595813943098815,0.0416354018032859,0.004524189936410296,0.0003289431048151459,0.00014121924760338394,0.0003144659306905558,0.000376045231100679,0.0002461236991658394,0.000627711691800222,0.5256692004613086,0.07835987503672917,0.0005490205878770494,0.04139663957971767,0.00038116655060430683,0.0003155038721638248,0.00017880409092310926,0.00433270278491216,0.004778672459713763,0.009045131626939045,0.008348730534741304,6.932537541538327e-05,0.000349018789183691,0.017047220369888472,0.0003923455267431373,0.05386031318456138,0.0003039192489037607,0.00039610623263166547,0.0001879160019971568,0.041451581181413205,0.00030821591298060814,5.989988565536812e-05,0.0002783148616956626,5.971859900980303e-05,0.0003196747028581199,0.004726655031093379,0.0006208232508763306,0.0004040118692839039,0.0004613773220400398,0.00025027801344266093,0.00013436533923159014,0.009080185267912813,0.0006361988987957718,0.0003759143491836699,0.13576435661119512,4.34264821998356e-05,0.008803955419629484,0.0003534702298643421,0.0004804370047052043,0.0004333385669116202
161,402,402,95045,159324,world-hold-on,2006,bob-sinclar,Electronic,Oh yeah yeah Open up your heart what do you feel Open up your heart what do you feel is real The big bang may be a million years away But I can't think of a better time to say World hold on Instead of messing with our future open up inside World hold on Wonder you will have to answer to the children of the sky World hold on Instead of messing with our future Tell me no more lies World hold on Wonder you will have to answer to the children of the sky Children of the sky Children of the sky Look inside you'll find a deeper love The kind that only comes from high above If you ever meet your inner child don't cry Tell them everything is gonna be alright World hold on Instead of messing with our future open up inside World hold on Wonder you will have to answer to the children of the sky World hold on Come one everybody in the universe come on World hold on Wonder you will have to answer to the children of the sky Children of the sky alright Open up your heart Tell me how do you feel Listen now tell them everything right here right now Alright everybody here in the world You are all the children alright Together now unite and fight oh Open up you heart no peace love for everyone Oh no no no no no alright to the four corners of the world Sing it loud sing it loud sing it loud loud loud world hold on on sing it loud sing it proud everybody yeah yeah yeah yeah oh Don't take no for an answer no no not today Right here spread love everybody join together now One race one heart love and unity everybody sing yeah World hold on Come one everybody in the universe come on World hold on Wonder you will have to answer to the children of the sky World hold on Come one everybody in the universe come on World hold on Wonder you will have to answer to the children of the sky,https://www.youtube.com/watch?v=XpdpW0z9xnQ,vids/Bob Sinclar - World Hold On (Official Video).mp4,217,46,5444,0.084985491746853,0.0417437642675008,-372703.5677810435,94.17308836967132,572296.7771858927,139.99518201103152,242.5146613860013,54.51156214721629,159324,0.08114153452253679,0.00025845996632858274,0.030098058441144424,0.008011351632648045,0.007854009497952744,0.000250068424568923,0.0005568504379037853,0.04429503281264343,0.0004358312818117731,0.0011115402221432984,9.030796405494583e-05,0.0005992736098645848,0.12458808900104952,0.058761355318218716,0.0006749626586008354,0.0005586884054147302,0.00031662296806167777,0.000400746587536902,0.008461984565217908,0.06691761337197658,0.00024073089608244664,0.00012276008905997475,0.0006180359988975559,0.0011008090746009703,0.0006947581822194155,0.0008450427486274391,0.06598188290685462,0.11704578794816212,0.08759103595447656,0.0006864596986894904,0.015088829319670172,0.00010606960660040792,0.07320806628145823,0.0001057485875706283,0.0005660740350549288,0.0010983499187386554,0.0010993422987100032,0.0007154167252237263,0.0008169984050503941,0.00044318766448622705,0.00023793165073843304,0.001535977371841873,0.05202723125112992,0.0006656621577338001,0.0004487408637036912,7.689880928117226e-05,0.008318357828135345,0.1315133352024124,0.0008507489376282713,0.0007673478974826872
162,403,403,10188,17582,dem-gone,2002,gentleman,Electronic,Jah Jah is real Jah Jah is real Dem gone so far away dem gone The hole a dem ago regret it one day Dem gone so far away dem gone The hole a dem ago regret it one day Every day you get up and you wish to have a meal Now you get a cut and wish to have it heal And still you cannot accept that Jah Jah is real Tell me Mr Man what's the deal You say you have everything sign and seal Thought you won the case but not you a appeal You are the one who couldn't hear now you the one to feel Evidently clear we choppin down your shield Dem ain't going nowhere no time soon Dem corrupt the east and now dem turn it to the moon Plantain your garden and wish that it will bloom Still you're singing Satan tunes Dem gone so far away dem gone The hole a dem ago regret it one day Dem gone so far away dem gone The hole a dem ago regret it one day Mother Earth was meant for man and woman to stay Me find out nuff a dem drifting away Children can't even find a place fi play Birds can't find no seeds horses no hay I see the weavers weaving but dem income delay Still me see dem searching for a brighter day And now me come fi give it to you right away Do you hear what I say Dem gone so far away dem gone The hole a dem ago regret it one day Dem gone so far away dem gone The hole a dem ago regret it one day What happen em Give me the mic deh for a moment make me talk to dem And watch the heathen dem a scatter when we walk to dem And if you know you are not guilty stand up and don't you run To all my foes and friends You may live to see today but you not know the end Just read the writings on the wall it's a message we send And Babylon will never live to stop the rising of Jah son Dem gone so far away dem gone The hole a dem ago regret it one day Dem gone so far away dem gone The hole a dem ago regret it one day,https://www.youtube.com/watch?v=cIrDqBSUrYw,vids/Gentleman - Dem Gone (MTV Unplugged).mp4,247,80,6182,0.0614994374175257,0.033167920433413,-869831.8694597216,92.50637723501134,737437.1271433192,166.57556587126265,332.95204753646414,34.101801980681444,17582,0.0009594361474951061,0.00021473861554184153,0.0008407806748058173,0.05498786241673948,0.0004839523660373717,0.00020776659552137924,0.00046265305144900943,0.0005532506280395039,0.018486500309406944,0.06133815991599006,0.33235560070311876,0.0004978998764918251,0.0008077378994025134,0.03069682999522448,0.06097543425714449,0.0004641801065063851,0.0002630627047435096,0.000332955887185206,0.013072011546222508,0.007266042656592553,0.00020000861285098264,0.0001019938675338939,0.0005134884007125375,0.019038989782411378,0.0005772321814686581,0.03090941894195936,0.00044713641185435655,0.030790089545013406,0.00027646846050752093,0.000570337477853138,0.00045345781125631884,8.812676406326866e-05,0.0306167908443299,8.786004893907872e-05,0.00047031637552463903,0.0009125519293405162,0.0009133764373065497,0.018718790794841768,0.0006787941238736148,0.0003682175883904768,0.00019768289069650694,0.16439570209199997,0.0009359976173253642,0.0005530580700789299,0.00037283140278009206,6.389052848850766e-05,0.10961611920348498,0.0005200375127569646,0.0007068353820325643,0.0006375425466661623
163,404,404,79627,133222,got-well-soon,2013,breton,Electronic,Have anything like this ever struck you If ever a likeness had your'e scraping the pockets of air Whatever you're like when you came in Whatever you use whatever you choose Whatever your acronym They say that either you're out or you're in On you're on They say that either you're out or you'll swim On your own You started what would sound a speech on how you moved around You tell them all so well I had them memorized You brought us all to tears but here is the ground and there's your feet And never the two shall meet Have anything like this ever struck you If ever a likeness had your'e scraping the pockets of air Whatever you're like when you came in Whatever you use whatever you choose Whatever your acronym Have anything like this ever struck you If ever a likeness had your'e scraping the pockets of air Whatever you're like when you came in Whatever you use whatever you choose Whatever your acronym They say that either you're out or you're in On you're on They say that either you're out or you'll swim On your own What have we started What became Don't get found out again What have we started What remained You saved our lives again They say that either you're out or you're in On you're on They say that either you're out or you'll swim On your own Don't get found out again ,https://www.youtube.com/watch?v=ReCdPcaDn4M,vids/BRETON - GOT WELL SOON.mp4,293,115,7343,0.0993577186879793,0.0897484306410067,-764514.3894865859,81.59105713514951,-773565.2124472288,157.5728295206508,inf,29.354557085661305,133222,0.10631727349213099,0.0007325247685404827,0.0028681039395331127,0.10514122218577163,0.04286864019353138,0.000708741541015885,0.0015782201937555034,0.0018872701923075778,0.0012352288571685262,0.023759198155708778,0.00025594996937595624,0.0016984555426289554,0.002755387131039374,0.0016698203546822489,0.0019129727218043355,0.0015834293437243163,0.06272401420919839,0.0011357921516775861,0.08580952026799708,0.06600397199109329,0.0006822772069433481,0.00034792547218065,0.0017516317264646016,0.1267731914007209,0.0019690770058171376,0.1260483009219532,0.0015252892255692785,0.0019879509803778063,0.0009431000313148365,0.0019455575230386427,0.0015468530305798036,0.0003006214661707603,0.0013967876710389738,0.0002997116371019619,0.0016043616247253677,0.1885928661012014,0.003115745445410788,0.0020276272511320264,0.002315529078095757,0.0012560782466985428,0.0006743436125192711,0.0043532524002633495,0.003192911699908531,0.0018866133310572427,0.0012718170708933142,0.0002179458709598228,0.002966928852521845,0.0017739723137520096,0.0024111845152449546,0.0021748100836588616
164,405,405,38756,66098,days-go-by,2002,dirty-vegas,Electronic,You You You You You You You You You You You is still a whisper on my lips A feeling at my fingertips That's pulling at my skin You You leave me when I'm at my worst A feeling as if I've been cursed Bitter cold within Days go by and still I think of you Days when I couldn't live my life without you Days go by and still I think of you Days when I couldn't live my life without you Without you Without you You are still a whisper on my lips A feeling at my fingertips That's pulling at my skin You leave me when I'm at my worst A feeling as if I've been cursed Bitter cold within Days go by and still I think of you Days when I couldn't live my life without you Without you Without you Days go by and still I think of you Days when I couldn't live my life without you Days go by and still I think of you Days when I couldn't live my life without you Without you Without you Without you Without you Days go by Days go by why why Days go by why why Days go by Days go by why why Days go by why why,https://www.youtube.com/watch?v=gLCduDJVksc,vids/Dirty Vegas - Days Go By (Official Video).mp4,243,74,6099,0.1104272574789787,0.1009264590555169,176646.26922446303,67.87588484877986,-1276383.112149533,162.35352970190354,281.91043167789115,21.820661503568008,66098,0.002912701065134366,0.0006519135180044812,0.0025524812395749208,0.0018660692276743491,0.0014692051948548657,0.0006307475340119486,0.0014045437408851307,0.03836150667207514,0.001099297149257945,0.021144598953991137,0.00022778375849525628,0.0015115476984834003,0.07581601359279978,0.00148606369177841,0.00170245816998494,0.0014091796459463997,0.0007986180448839675,0.0010108030323633956,0.003002700577485858,0.0037176303545450144,0.0006071954878999133,0.00030963774648136395,0.0015588720683438486,0.0027765704943335124,0.0017523884149905557,0.1305181801643082,0.0013574376017297034,0.0017691853885305603,0.0008393158643216766,0.0017314571517510562,0.001376628401262644,0.0002675393461295838,0.0012430770994223115,0.00026672963989916523,0.05645069228350812,0.0027703677660259303,0.0027728708458162293,0.0018044954536089296,0.002060714902993283,0.0011178521517104085,0.0006001349519651001,0.003874195397749603,0.24127404203106795,0.001678999518629532,0.0011318589849134831,0.00019396185026625027,0.3694596566591015,0.0015787541685516528,0.0021458438641237536,0.001935481438333528
165,406,406,46799,78569,off-the-hook,2006,css,Electronic,Why is that we stand so still still People gonna start thinking we're statues aha This silence is disturbing me People talk but I can't hear I'm off the hook Auuuh Off the hook I think I'm off the hook baby Off the hook Let's find us both a place to sit The more I talk the more my bones get heavy The silence is disturbing me Don't they know I can't read lips I'm off the hook Auuuh Off the hook I think I'm off the hook baby Off the hook yeah Yeah you were right this is really fun I never got this dumb before Off the hook Auuuh Off the hook I think I'm off the hook baby Off the hook Why is that we stand so still People gonna start thinking we're statues The silence is disturbing me People talk but I can't hear I'm off the hook ,https://www.youtube.com/watch?v=7DGhJwDqMpI,vids/CSS - Off The Hook (OFFICIAL VIDEO).mp4,159,26,4800,0.0897311374766737,0.0702453016725441,744940.3352083334,104.67150897111306,-374591.0225000001,184.5427291473766,505.57476676087,39.61839534928301,78569,0.002809638136540416,0.0006288462293081633,0.002462164318665781,0.0018000402891521954,0.0014172188815665837,0.0006084291818690434,0.001354845406577265,0.019312138996125168,0.01875238490648227,0.002704433833015908,0.0002197238647019414,0.07222600415983817,0.00236540098308306,0.001433480857932138,0.0016422184403032227,0.0013593172749105577,0.0007703597675348228,0.0009750368076745564,0.002896453108800924,0.03897005634198309,0.0005857105006620931,0.0002986815335910005,0.0015037129850482846,0.4626699410393704,0.0016903819549919893,0.10820794347118437,0.054385361835067654,0.0017065845849155922,0.0008096175365297156,0.0016701913229536988,0.036711888332780156,0.00025807274179579735,0.0011990920959943589,0.00025729168618675795,0.0013772868870569935,0.05574829692009735,0.002674755665579077,0.0017406452396925129,0.0019877986276356924,0.0010782981041394441,0.0005788997945225839,0.07450505200258738,0.002741000126182675,0.0016195898491755852,0.001091809319969519,0.00018709870987631167,0.0025470019604270193,0.0015228915776086534,0.0020699153881159524,0.0018669964201963574
166,407,407,62002,104985,just-a-touch,2013,alunageorge,Electronic,I'm not hard as a rock I'm just not easy to break But don't take it as an open invitation to try Cause I'm just hopin this time that it's all in my mind I won't find that there's anything to worry bout I want you to be yourself I love it when I see you having fun I don't wanna be your shadow sadness taken away the sun And you can call me a fool but I just wanna see my baby smile I don't wanna kill the mood I don't care if I'm in denial It's just a touch so baby I don't want to know It's just too much so baby you don't need to show It's just a touch been cool to be friends So till we meet next time till we meet next time You think I'm cold as ice I'm just not easy to burn But don't turn me into someone who'll break down and cry Let's get this thing on the line keep it simple somehow There's no need for fixing what's not broken now I want you to be yourself I love it when I see you having fun I don't wanna be your shadow sadness taken away the sun And you can call me a fool but I just wanna see my baby smile I don't wanna kill the mood I don't care if I'm in denial It's just a touch so baby I don't want to know It's just too much so baby you don't need to show It's just a touch been cool to be friends So till we meet next time till we meet next time I know jealousy is wrong but the feeling's too strong And it takes me too long to believe it's not real So if it's innocent don't push me into it Cause I can't handle it if you're only teasing It's just a touch so baby I don't want to know It's just too much so baby you don't need to show It's just a touch been cool to be friends So till we meet next time till we meet next time,https://www.youtube.com/watch?v=iDAScB0kacU,vids/AlunaGeorge - Just A Touch (Official Video).mp4,194,69,4868,0.1714278863927551,0.1672590584432214,693532.1347576007,37.396330196172,0.0,130.2806666837853,327.67771320405745,0.0,104985,0.0015193677817400783,0.0003400611231936177,0.0013314643941077452,0.0009734076376609572,0.0007663893368764432,0.00032902019814572,0.0007326596379869513,0.0008761304039516331,0.0005734322313862943,0.11626999722322331,0.00011882005606551659,0.11559599744669845,0.039548311281148885,0.0007751833244849918,0.0008880623295669258,0.0007350778898541312,0.0004165873875069211,0.09620020454347229,0.011133608104075765,0.0019392473373693328,0.0003167346187963568,0.0001615179881127568,0.010380456143029263,0.2501979855884153,0.0009141077094049086,0.001111840221628511,0.0007080874115365107,0.0009228696042429722,0.00043781680798570194,0.0009031892229945123,0.0007180980105867217,0.0001395579751464625,0.0006484329331592567,0.0001391356037696335,0.0007447953155220779,0.0014451217042682884,0.030148307590111684,0.058345048963678925,0.0010749416987682495,0.000583111176216522,0.00031305159380296346,0.021155503989365058,0.001482250410579711,0.0008758254682222702,0.13453252519323486,0.00010117735380017073,0.0013773420385967076,0.0008235339519383776,0.039388521560500336,0.04884608248406892
167,408,408,7726,13059,courtship-dating,2008,crystal-castles,Electronic,How do I feel for thee You smell of great disease 'Cause we're young Fell in from the stars When your skin is dead On a pile of your head Now then I look so smart Stove burn on my hands Show them to my friends Make you participate okay Eyes roll back around When skulls hit the ground Visions to procreate Heaven should interfere I'm coming from your tears When they wander into their cage So their arms and thighs And their holy covered eyes Just yet will never age Stove burn on my hands Show them to my friends Make you participate okay Eyes roll back around When skulls hit the ground Visions to procreate Stove burn on my hands Show them to my friends Make you participate okay Eyes roll back around When skulls hit the ground Visions to procreate Stove burn on my hands Show them to my friends Make you participate okay Eyes roll back around When skulls hit the ground Visions to procreate Stove burn on my hands Show them to my friends Make you participate okay Make you participate okay,https://www.youtube.com/watch?v=JwiG9CUDo-I,vids/Crystal Castles COURTSHIP DATING Official.mp4,155,1,4668,0.0344739813223269,0.0399192446209716,-299435.0,4.765596064814815,-1374181.0,78.13919560185185,33.910044690164845,0.9344063371203584,13059,0.2772753913496646,0.00042556216263374614,0.0016662324164109475,0.0012181500064367766,0.0009590814161808395,0.00041174523496870035,0.000916871111546209,0.0010964145091132613,0.0007176094056882364,0.0018301846413936679,0.0001486947980075754,0.0009867221490661524,0.001600749294409021,0.0009700864624199461,0.0011113464602329364,0.04881102977881442,0.0005213293065918893,0.0006598413939413942,0.001960130778401341,0.0024268292800490167,0.000396370711506497,0.04809326060281225,0.0010176149908724382,0.10956756337765897,0.0011439403894253613,0.22887426737068867,0.0008861207284069349,0.0011549052738586015,0.0005478964072518118,0.001130276684954063,0.0008986482768107598,0.0001746468198374457,0.0008114674172886331,0.00017411825228209006,0.0009320580436141059,0.18140021290019162,0.001810100391017675,0.001177955306174983,0.0013452126186519477,0.0007297219125672401,0.0003917616692657872,0.0025290332634591794,0.001854930326545774,0.0010960329038676123,0.0007388654232706179,0.00012661621854446795,0.0017236450057181614,0.0010305938129530623,0.061264699390374225,0.0012634615541582128
168,409,409,57838,97350,cherry-blossom-girl,2004,air,Electronic,I don't want to be shy Can't stand it anymore I just want to say Hi' To the one I love Cherry blossom girl I feel sick all day long From not being with you I just want to go out Ever night for a while Cherry blossom girl Tell me why can't it be true I never talk to you People say that I should I can pray everyday For the moment to come Cherry blossom girl I just want to be sure When I will come to you When the time will be gone You will be by my side Cherry Blossom Girl Tell me why can't it be true I'll never love again Can I say that to you Will you run away If I try to be true Cherry blossom girl Cherry blossom girl I'll always be there for you That means no time to waste Whenever there's a chance Cherry blossom girl Tell me why can't it be true,https://www.youtube.com/watch?v=mQONxOIPPuI,vids/Air - Cherry Blossom Girl.mp4,222,1,5573,0.0074269954893355,1.916276035777995e-05,-491619.0,78.34934714988424,-740369.0,191.38225188078704,366.5351859043485,23.083465275603768,97350,0.0032067780230414077,0.0007177330923123553,0.16435204392404001,0.0020544744053588295,0.0016175415275516817,0.0006944301131238031,0.0015463516165751894,0.0018491610513767793,0.0012102862120764277,0.10405036245741059,0.0002507816402761067,0.001664159085289373,0.04308521204711856,0.02182883397480068,0.32495805425316654,0.0015514555795754907,0.0008792494450576453,0.0011128574053159896,0.0033058642154927755,0.0444784396285401,0.0006685001662529084,0.0003408999064154562,0.02190899335148996,0.003056903211673451,0.0019293159618372462,0.0023466502519675927,0.1630363443075259,0.0019478088192905769,0.0009240562652702552,0.0019062714016678608,0.0015156178421145419,0.00029455109751458136,0.0013685827121396122,0.0002936596403802029,0.0015719651806391788,0.0030500742332184535,0.003052830033103836,0.022179415772534652,0.0022687722203198085,0.0012307145954743289,0.0006607267727736814,0.004265348341848625,0.023321169944902465,0.0018485174539495382,0.0012461356098124256,0.0002135449484286732,0.002907018453770642,0.0017381509665026,0.0023624961128761997,0.002130894726804452
169,410,410,62799,106347,maximum-overdrive,2014,2-unlimited,Electronic,Join me for a ride Speed up the music Join me for a ride maximum overdrive Join me for a ride Speed up the music Join me for a ride maximum overdrive The heat is on oh yeah we gotta move on Check the brakes and listen to the new song We re gonna overdrive you to the maximum Now I show you our trip's just began Rough and tough with your hands on the steering wheel The will is strong the heart as steel The maximum overdrive king of the road Feel the tension high up in your throat Join me for a ride Speed up the music Join me for a ride maximum overdrive Join me for a ride Speed up the music Join me for a ride maximum overdrive Put some pressure upon the gas I don't know how long I'm gonna last Feel the force of the main source The power is strong with the strength of a horse The ultimate ride that makes you to the overdrive Remember this only the strong survive Bum stikkie di bum stikkie Di bum stikkie di bum Take you down into the maximum Join me for a ride Speed up the music Join me for a ride maximum overdrive Join me for a ride Speed up the music Join me for a ride maximum overdrive,https://www.youtube.com/watch?v=eCPpZMBdcQU,vids/2 UNLIMITED - Maximum Overdrive (Official Music Video).mp4,207,179,5176,0.2705026305783712,0.1334198678914962,397867.3272797527,117.96167942183996,344235.7847758887,189.656583788146,614.0293308203946,49.21973281009606,106347,0.0014769757993034769,0.00033057305497534553,0.0012943151166988662,0.028847315631562735,0.000745006256559144,0.00031984018351811845,0.0007122176522618238,0.0008516854307576156,0.0005574328602178017,0.0014216718054305849,0.028016571955429108,0.0007664773418997815,0.0012434483865470828,0.019354266286343555,0.0008632844429156156,0.01931527983613563,0.00040496415485269323,0.0005125591618494616,0.0015226128553280146,0.0018851402672747993,0.2793185684421564,0.00015701146388764166,0.0007904746376874783,0.0014079465532112578,0.0008886031288629447,0.0010808186929940134,0.0006883310171505139,0.0008971205574851582,0.00042560125184608,0.400793284461881,0.11230233073269037,0.0001356641587167624,0.07503318657763464,0.00013525357195206186,0.0007240147314436693,0.0014048012666215642,0.0014060705311946613,0.0009150256258139525,0.0010449496782961782,0.0005668417521588087,0.0003043171202767139,0.00196453144908817,0.0014408940424066432,0.0008513890030605006,0.0005739443532164518,9.835439766221282e-05,0.0013389127259502895,0.0008005564758815048,0.001088116969617147,0.000981446149293674
